feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,-0.041077840044265915,0.016256974495032224,25.958847100048505,2.0616677845945635
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.02223414262002681,0.006204683194031445,14.050707341281342,2.0616677845945635
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.02093606137945967,0.009304011137642619,13.230394189201979,2.0616677845945635
model4,Model Size:29mm,Procedural,-0.019520584689802334,0.00957985773023489,12.335893823045879,2.0616677845945635
CT_AnnMean,Mean Annulus Diameter,Patient,-0.016731319432310786,0.010161301873280498,10.573237601037249,2.0616677845945635
nyha4,NYHA Class:4,Patient,-0.009862918967177059,0.005734827431672939,6.232801071166764,2.0616677845945635
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.003731143183329966,0.003600010570255199,2.3578692380144037,2.0616677845945635
QRSADM,QRS,Electrocardiographic,-0.0031006716774809816,0.0012911894270532943,1.9594472809778456,2.0616677845945635
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.0023867115357793624,0.006825521788625733,1.5082652778834933,2.0616677845945635
model7,Model Size:25mm,Procedural,0.002365223954651441,0.0009960882765801193,1.494686354735428,2.0616677845945635
nyha2,NYHA Class:2,Patient,0.002087861427692772,0.0012123605667124552,1.3194090903796498,2.0616677845945635
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.0020246536757452917,0.0006601720311302828,1.2794654037940287,2.0616677845945635
SEX,Sex,Patient,-0.0019660448671870332,0.00119087489457653,1.2424279865773409,2.0616677845945635
PQADM,PQ Interval,Electrocardiographic,0.0014647193119493806,0.0017202578293874934,0.9256188889778248,2.0616677845945635
model2,Model Size: 23mm,Procedural,0.0011981531781354525,0.0005744753817149437,0.7571643280206267,2.0616677845945635
model8,Model Size:27mm,Procedural,0.0010303714840588895,0.0022576776475429147,0.6511358869432193,2.0616677845945635
AFPRE,AF,Patient,-0.0008754401477986562,0.0027013460136543405,0.5532281375422864,2.0616677845945635
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.000751161588891236,0.0010892020834686966,0.4746911914658718,2.0616677845945635
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.0007235884072381183,0.0018794317360275765,0.4572665166089702,2.0616677845945635
brand2,Brand: Sapien 3,Procedural,0.0007019417983293863,0.005377322370263287,0.44358709699268106,2.0616677845945635
ECC_INDEX,Eccentricity Index,Patient,0.0006988529418464395,0.0006611432540210858,0.44163511623935026,2.0616677845945635
LVEFPRE,LVEF,Patient,0.00040807609547970357,0.0014062796724142418,0.2578807687143991,2.0616677845945635
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.00036597732632177583,0.0006553713225221321,0.23127675276581872,2.0616677845945635
model3,Model Size:26mm,Procedural,0.00036165767885707465,0.0007689095419857234,0.22854698245799696,2.0616677845945635
BMI,BMI,Patient,0.00027467486998915546,0.0020192949139750654,0.17357881876434017,2.0616677845945635
AGE,Age,Patient,-0.00025791429303829717,0.0010766858610448357,0.1629870920837972,2.0616677845945635
CT_Area_Deri,Area-Derived Diameter,Patient,0.00023780919126679124,0.00017346488311491875,0.15028181687324507,2.0616677845945635
nyha3,NYHA Class:3,Patient,0.00016715375540998778,0.0004030630345832771,0.10563161973002715,2.0616677845945635
PREDILATION,Predilation,Procedural,-0.00015272475539633844,0.0002962025797608514,0.09651331641229449,2.0616677845945635
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0001442917260813026,0.00024334629917242647,0.09118412387579937,2.0616677845945635
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.0001270667359781541,9.794191751961872e-05,0.08029891462658771,2.0616677845945635
CT_AnnScTot,Total Annular Calcification,Radiomics,0.0001159225898375027,0.00010784397590391423,0.0732564512104484,2.0616677845945635
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0001006461357228261,0.0003046232170515583,0.06360260533718777,2.0616677845945635
CABGPRE,CABG,Patient,-3.6908708855687425e-05,0.0013368127052534203,0.02332419447596391,2.0616677845945635
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-2.1928599792087054e-05,0.0005522156276042869,0.013857621737353353,2.0616677845945635
NTPROBNPPRE,NT-proBNP,Patient,0.0,0.0,0.0,2.0616677845945635
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,2.0616677845945635
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,2.0616677845945635
