group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,1.5587238403650585,0.7332116272690747,0.12989365336375489,0.061100968939089555
Patient,97.71399828767116,1.1111920961191317,6.514266552511413,0.07407947307460884
Procedural,0.42618918897101166,0.3155134508181621,0.047354354330112404,0.035057050090906906
Electrocardiographic,0.30108868299274105,0.12758269896287008,0.15054434149637053,0.06379134948143504
