epoch,train_loss,validation_loss
1,0.690375384162454,0.2210071724366659
2,0.6518065789166618,0.22157660585779523
3,0.642966628074646,0.22024174938067317
4,0.6390846021035138,0.2194162866544329
5,0.626158298814998,0.21915093251272952
6,0.6003583564477808,0.21777491156829104
7,0.5918247612083659,0.21812599813791625
8,0.5768182457369917,0.21666970348266593
9,0.5686914824387607,0.21654727224540182
10,0.5516514927148819,0.21692679470969847
11,0.5672749063986189,0.21654395465792595
12,0.5448923834106502,0.21620981253875343
13,0.528770970290198,0.215979995102457
14,0.4977354713003425,0.21366258196514065
15,0.47491671068265157,0.21196613237729456
16,0.45763137580498175,0.21241335620583549
17,0.458806497099645,0.21269777397277795
18,0.46798385734505515,0.21181914302842192
19,0.4534903157173711,0.21114601040509395
20,0.47429635792094116,0.2117321015419832
21,0.43384580314159393,0.21090272460991458
22,0.39422866614425883,0.20958765091251258
23,0.4038059967570007,0.20945744442595265
24,0.4395921098835328,0.21101083421766684
25,0.34803921685499306,0.21123928300492725
26,0.32027757962179537,0.20974765436097173
27,0.40403580698458585,0.20858756168761683
28,0.43249015904524746,0.20620026890561188
29,0.3478611295714098,0.20408941852053014
30,0.3506884382736376,0.20362213241050856
31,0.3958120981012197,0.20535949282624774
32,0.39183342785519715,0.20730304052947043
33,0.3018276761012042,0.2067041392663951
34,0.2906091811464113,0.2059400635751245
35,0.2728504802627653,0.2074658474062905
36,0.30984778133878377,0.209654197619457
37,0.2895129831398235,0.21086911892034021
38,0.3733008417355664,0.2087160236247784
39,0.26638850853230583,0.2058655539544948
40,0.41081263596082435,0.20813296423700667
41,0.2524716728983228,0.20934367998935427
42,0.268316111582167,0.2095729734064701
43,0.18144922928117654,0.20992111716913928
44,0.2754707110717016,0.21082600071233853
45,0.2222079198588343,0.2100680234254546
