feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.00856386246609595,0.0028705500316234113,17.49881576137438,0.7074744979806727
ECC_INDEX,Eccentricity Index,Patient,0.005870478683603841,0.004070625269654372,11.995338005736285,0.7074744979806727
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0050040957256259015,0.003032819124992511,10.225029827566546,0.7074744979806727
PQADM,PQ Interval,Electrocardiographic,0.004385613174954894,0.005464093221794882,8.96126452906209,0.7074744979806727
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.003776299681438533,0.0025110638419201226,7.71623466010124,0.7074744979806727
NTPROBNPPRE,NT-proBNP,Patient,0.0030677426533492593,0.0017305874565910066,6.268417283298652,0.7074744979806727
LVEFPRE,LVEF,Patient,0.002365099991840558,0.004358822435281316,4.832684922053987,0.7074744979806727
nyha2,NYHA Class:2,Patient,-0.0022065809913095038,0.002499223937793992,4.5087779471402865,0.7074744979806727
BMI,BMI,Patient,-0.001984784968454356,0.0007154358074296964,4.055574996262312,0.7074744979806727
QRSADM,QRS,Electrocardiographic,-0.0014912519362145992,0.0028980558782707297,3.0471230696338134,0.7074744979806727
model7,Model Size:25mm,Procedural,0.0013409097701840623,0.0007783816446120734,2.7399240837848913,0.7074744979806727
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.0012737206687969626,0.0023491747132660724,2.6026344307807903,0.7074744979806727
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.0011759337178253392,0.0008453059768392692,2.40282320708431,0.7074744979806727
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.00091655760339302,0.0010635666681677106,1.8728316457623981,0.7074744979806727
CT_AnnMean,Mean Annulus Diameter,Patient,0.0006435463162374865,0.0006047118154469116,1.3149788972363885,0.7074744979806727
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.0005409492897365364,0.0011245248079426121,1.1053390914229941,0.7074744979806727
nyha3,NYHA Class:3,Patient,-0.0005404531998924433,0.004752099191433019,1.1043254150804276,0.7074744979806727
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.0005381334222557266,0.0008047426519419342,1.099585338785068,0.7074744979806727
brand2,Brand: Sapien 3,Procedural,-0.000483259559345961,0.0009396553128285155,0.98745980886508,0.7074744979806727
nyha4,NYHA Class:4,Patient,-0.0004501599271674372,0.000667167525899395,0.9198262652912198,0.7074744979806727
model8,Model Size:27mm,Procedural,0.00044748499312288195,9.369563983583238e-05,0.9143604864788191,0.7074744979806727
AFPRE,AF,Patient,-0.000303552171311261,0.0015147256844993467,0.620257919924586,0.7074744979806727
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.00024620906977406153,0.0005169727227604624,0.5030869152572635,0.7074744979806727
CT_Area_Deri,Area-Derived Diameter,Patient,0.00023155339377158856,0.00026239840081165503,0.47314050086294374,0.7074744979806727
model3,Model Size:26mm,Procedural,0.0001988617976149687,0.0004040102544312328,0.40634071042320585,0.7074744979806727
DM,Diabetes Mellitus,Patient,0.00017316592019560594,0.000487256761224114,0.35383549720096785,0.7074744979806727
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.000127840730491946,0.001053451781041633,0.261221078518546,0.7074744979806727
PREDILATION,Predilation,Procedural,-0.00012629356509901156,0.0013436204460774781,0.258059705683506,0.7074744979806727
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.00010585725007898894,0.00014990500201794862,0.21630152556413168,0.7074744979806727
SEX,Sex,Patient,7.7319023534006e-05,0.0013688863355800392,0.1579884489069493,0.7074744979806727
model2,Model Size: 23mm,Procedural,-7.658078708616678e-05,0.00033073453968517335,0.15647998661669033,0.7074744979806727
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,6.602589472906039e-05,0.0005293851370899923,0.13491283540783366,0.7074744979806727
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-5.577870538615581e-05,0.0006611871672861453,0.11397442366975367,0.7074744979806727
AGE,Age,Patient,-5.2641805727504654e-05,0.00034293039611033916,0.10756469565205481,0.7074744979806727
model4,Model Size:29mm,Procedural,-3.10698789621755e-05,0.00043319763493174105,0.06348608350960168,0.7074744979806727
CABGPRE,CABG,Patient,0.0,0.0,0.0,0.7074744979806727
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.7074744979806727
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.7074744979806727
