epoch,train_loss,validation_loss
1,0.8691823482513428,0.5749814175532845
2,0.7931138873100281,0.5822135411429827
3,0.7606484889984131,0.588871164741023
4,0.772852897644043,0.5957122200591818
5,0.7382715940475464,0.6020722717847751
6,0.7048938274383545,0.6078626967812515
7,0.6930604577064514,0.6132366795027625
8,0.6893545389175415,0.6180677424354869
9,0.7060616612434387,0.622709089167063
10,0.6524469256401062,0.6260414264082275
11,0.7008782625198364,0.6290500649114232
12,0.685077965259552,0.6319610194878953
13,0.6935876607894897,0.6344664893084324
14,0.6803221702575684,0.6365380025990196
15,0.6862108707427979,0.6383069819592992
16,0.6792894005775452,0.639746802675261
