epoch,train_loss,validation_loss
1,0.6406348049640656,0.3794294361963654
2,0.6242851316928864,0.3688556605577905
3,0.6059470474720001,0.353681839577361
4,0.6116359531879425,0.3391874483554335
5,0.6297323107719421,0.3296775851167688
6,0.5640176683664322,0.3215083228158138
7,0.5317572504281998,0.3131507123807465
8,0.5363634824752808,0.30492814801838014
9,0.538897767663002,0.29697450793176056
10,0.5068805515766144,0.28748637418915174
11,0.49017271399497986,0.27833219916698054
12,0.4485056698322296,0.2713069372368912
13,0.4895714521408081,0.2664595959219639
14,0.41881704330444336,0.264321028715227
15,0.48920269310474396,0.26015037130787233
16,0.36712993681430817,0.25659732282815134
17,0.42945995926856995,0.2560292360216548
18,0.35778141766786575,0.25456939634257647
19,0.4530967175960541,0.25696046411093804
20,0.5335907638072968,0.2568086914013547
21,0.367629311978817,0.2576202862157109
22,0.49580010771751404,0.2570028380232814
23,0.4354120194911957,0.2589117337409631
24,0.3398418128490448,0.2615108953563243
25,0.3314720392227173,0.26885582965372073
26,0.37122512608766556,0.2798604827993855
27,0.5067847669124603,0.28119141667930214
28,0.3671939820051193,0.2834565200169473
29,0.3548072502017021,0.29058197132743235
30,0.3814449906349182,0.29932321454819655
31,0.51630499958992,0.3027499123298979
32,0.32350147143006325,0.3044854672357214
33,0.32526450604200363,0.30661120187929314
