feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
ECC_INDEX,Eccentricity Index,Patient,0.06976038628762135,0.022553157757268863,14.424497216980672,1.024395021000556
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.06606192333768016,0.013690553896340645,13.659758496805333,1.024395021000556
nyha2,NYHA Class:2,Patient,-0.05200373935012539,0.022677923399712432,10.752919148636918,1.024395021000556
CT_ValScNCC,NCC Valvular Calcification,Radiomics,-0.050164899911563386,0.01844421253944824,10.372698571092345,1.024395021000556
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.048108377714999005,0.013407613411627453,9.947467286123592,1.024395021000556
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.031078358254953663,0.01740277801163497,6.426135461873931,1.024395021000556
PQADM,PQ Interval,Electrocardiographic,0.021935960702632817,0.015329570993406667,4.535743291362348,1.024395021000556
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.019168760433670284,0.011748344318678244,3.963563653280828,1.024395021000556
QRSADM,QRS,Electrocardiographic,-0.01495143522215756,0.024344749651837295,3.0915387260426854,1.024395021000556
NTPROBNPPRE,NT-proBNP,Patient,0.009792823484294288,0.02229397465390419,2.024882065778515,1.024395021000556
LVEFPRE,LVEF,Patient,0.009771425845945503,0.009489769623778321,2.0204576324971475,1.024395021000556
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.009698940252214317,0.013081070833999163,2.0054696385841577,1.024395021000556
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.008002313983987453,0.007289307516479615,1.6546547680444097,1.024395021000556
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.00763762574917517,0.003951089616952625,1.5792474386407764,1.024395021000556
model8,Model Size:27mm,Procedural,0.007628688840603326,0.005779260275520412,1.577399535845464,1.024395021000556
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.006507219430037336,0.004969986658352177,1.3455110207082057,1.024395021000556
model7,Model Size:25mm,Procedural,0.006429882446523205,0.0055877137227366095,1.329519895044568,1.024395021000556
BMI,BMI,Patient,-0.005843034408922376,0.001715731667441327,1.2081761305438572,1.024395021000556
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.005830348845249222,0.017278758395971826,1.205553110694959,1.024395021000556
SEX,Sex,Patient,-0.00529271095645556,0.005392488209836946,1.0943846289340766,1.024395021000556
CT_AnnMean,Mean Annulus Diameter,Patient,0.005086960239630933,0.004161209000807877,1.0518411339770362,1.024395021000556
PREDILATION,Predilation,Procedural,-0.003952856398697335,0.005644359338219282,0.8173401719286568,1.024395021000556
model2,Model Size: 23mm,Procedural,-0.0031293341831681422,0.00558997970774347,0.6470588054086086,1.024395021000556
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.0026227012482634925,0.0059333991657890585,0.5423012811392852,1.024395021000556
brand2,Brand: Sapien 3,Procedural,-0.0018629564907551189,0.0026646763215118514,0.38520730956763116,1.024395021000556
nyha3,NYHA Class:3,Patient,-0.0018610909379868535,0.009307610188338054,0.3848215654204726,1.024395021000556
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.0015542242018887098,0.007613694267720268,0.3213701051234837,1.024395021000556
CT_Area_Deri,Area-Derived Diameter,Patient,0.001495080580903041,0.004168943175887046,0.30914085810078873,1.024395021000556
model3,Model Size:26mm,Procedural,-0.0011944374663592327,0.003371580469553348,0.246976268713888,1.024395021000556
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.001170087789849683,0.002970263484023707,0.24194143648692393,1.024395021000556
model4,Model Size:29mm,Procedural,0.0010154789525814057,0.0016103244680850612,0.20997265217282937,1.024395021000556
nyha4,NYHA Class:4,Patient,-0.0009975022576676818,0.0017318387494133249,0.20625557433606959,1.024395021000556
AFPRE,AF,Patient,-0.0009748014689540784,0.013252410712907297,0.20156168599845953,1.024395021000556
AGE,Age,Patient,-0.0009479736566049724,0.003367801576036427,0.19601444457448208,1.024395021000556
DM,Diabetes Mellitus,Patient,9.00459740690085e-05,0.004652805020842334,0.018618989536604742,1.024395021000556
CABGPRE,CABG,Patient,0.0,0.0,0.0,1.024395021000556
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,1.024395021000556
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,1.024395021000556
