epoch,train_loss,validation_loss
1,0.8472257256507874,0.6999431825021605
2,0.7505066394805908,0.6895218530341867
3,0.8106971979141235,0.6803055984046615
4,0.7344748973846436,0.6729459601358864
5,0.7138419151306152,0.666728492607564
6,0.7139644622802734,0.6617307282277083
7,0.70197594165802,0.6573874243581568
8,0.721656084060669,0.6537656540695187
9,0.6871582269668579,0.650806280040459
10,0.6656299829483032,0.6481542461042713
11,0.6718040704727173,0.6456395299580834
12,0.6912691593170166,0.643366976669896
13,0.6548237204551697,0.6411257137397186
14,0.6760695576667786,0.6389693472355156
15,0.6540000438690186,0.6368519013843813
16,0.6659151315689087,0.6347574404317664
17,0.6486769914627075,0.6322976715186324
18,0.6141290068626404,0.6290958390861157
19,0.6257237195968628,0.6254674793677988
20,0.6282294988632202,0.6214982539351297
21,0.6110811233520508,0.6169885546964734
22,0.5785404443740845,0.6118163401374083
23,0.5938854217529297,0.6061418455088936
24,0.5885895490646362,0.5997398144346142
25,0.59063720703125,0.5931426432935497
26,0.5629750490188599,0.5851689911438127
27,0.511836051940918,0.576631114031336
28,0.5420533418655396,0.5677337140268938
29,0.4800336956977844,0.5569000152586416
30,0.45016026496887207,0.5462837183413831
31,0.4049481749534607,0.5359585898052988
32,0.434270441532135,0.5303421873428056
33,0.38676291704177856,0.5274492323430043
34,0.41276976466178894,0.5279247217684084
35,0.344743549823761,0.5301073336196486
36,0.3832666277885437,0.5413525570551828
37,0.2056671380996704,0.5526933906375948
38,0.24827013909816742,0.5549596730688855
39,0.17006154358386993,0.5562339459274913
40,0.19300827383995056,0.5435418596603906
41,0.13623034954071045,0.5136683097247052
42,0.28921931982040405,0.45677931671744904
43,0.10906939208507538,0.40264771716734005
44,0.09734311699867249,0.3660344372260803
45,0.08384853601455688,0.32360934707153755
46,0.22269828617572784,0.3335702584182226
47,0.026474038138985634,0.34427811362282296
48,0.10915505886077881,0.38177914610369884
49,0.2626206576824188,0.4639473648871711
50,0.013964793644845486,0.5498693797849616
51,0.0412142314016819,0.6240348368352829
52,0.3749898076057434,0.6271510179425928
53,0.25810909271240234,0.5690431628136176
54,0.026073358952999115,0.5179999392360968
55,0.016519997268915176,0.47422257620551267
56,0.01600411720573902,0.4360857950269166
57,0.014735767617821693,0.4035936134823271
58,0.02260369434952736,0.37599756340978063
59,0.061505790799856186,0.3560868955152757
60,0.04012259095907211,0.3394843945824335
