feature,feature_pretty,group,importance_mean,repeat_std,fold_std,raw_mean,raw_fold_std
CT_AnnMean,Mean Annulus Diameter,Patient,17.249968717964098,12.452978374877793,8.296288590323744,-0.02821259193604697,0.013568708929816004
model4,Model Size:29mm,Procedural,16.820274491708055,6.145567324678015,4.394256426441896,-0.02750982035072737,0.007186874680674146
DM,Diabetes Mellitus,Patient,15.363466042019613,8.858505875723852,6.695159665196502,-0.025127187489646097,0.010950037688135761
CT_ValScNCC,NCC Valvular Calcification,Radiomics,14.179084617649178,5.488472545828482,8.008446672091997,-0.02319011326251435,0.013097938998928865
CT_ValvScTot,Total Valvular Calcification,Radiomics,12.817633141720332,5.191711584480517,8.406050168342881,-0.020963438214048367,0.01374822569657313
CT_ValScRCC,RCC Valvular Calcification,Radiomics,3.9543407591566155,2.946590751063478,6.285081440704729,-0.0064673857696902984,0.010279348378572159
CT_ValScLCC,LCC Valvular Calcification,Radiomics,3.9278365987556034,2.591312430540121,2.7946721604565092,-0.006424037803428621,0.004570729753027392
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,1.8096606877416475,0.5776564450392851,0.5273938670962454,0.002959728180422285,0.0008625608663547914
SEX,Sex,Patient,1.5831525452497914,0.9206548450143006,0.301370168837422,-0.0025892705930030237,0.0004928955950078531
QRSADM,QRS,Electrocardiographic,1.528768024597676,0.6472578557083621,0.5249455667075728,-0.002500323864236043,0.0008585566330178025
nyha2,NYHA Class:2,Patient,1.5096254142504653,0.9393919669835152,1.033007821789028,0.0024690158275000582,0.0016895003474718322
BMI,BMI,Patient,1.33420978283094,0.8244272519972481,1.0591133727161361,-0.002182120836015855,0.0017321963817437782
AFPRE,AF,Patient,1.2265411281215288,1.0479266022944298,1.4918846547171278,-0.002006027077859853,0.0024400005395576315
model7,Model Size:25mm,Procedural,1.1067420380173894,0.6615094517219385,0.4994194908749228,0.0018100938040853886,0.0008168083392690044
model8,Model Size:27mm,Procedural,0.9095521719673433,0.8209551813327332,0.4771949002181079,0.001487586713449325,0.000780459675836738
model3,Model Size:26mm,Procedural,0.7592572635561958,1.1537886004584492,0.6635547218843211,0.001241777054869857,0.0010852540605632449
nyha4,NYHA Class:4,Patient,0.596187899740552,2.3550895593394823,4.490836768947315,-0.000975074575936636,0.00734483333188674
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.58223612010778,0.6018559626058837,0.2579419955788302,-0.0009522562235096466,0.00042186814268577123
AGE,Age,Patient,0.49558486818466374,0.8085669202741604,0.4498502944528179,-0.0008105367542616459,0.000735737148119641
CABGPRE,CABG,Patient,0.34895780968413104,0.8794200767858745,0.8959489420818063,0.0005707259212164573,0.0014653384195510743
model2,Model Size: 23mm,Procedural,0.271883453338108,0.46234425472142493,0.7826359765066597,0.00044466961352823903,0.001280013303250675
LVEFPRE,LVEF,Patient,0.2527738187794014,0.8966392685455683,0.7987601011617657,0.0004134155092068603,0.0013063845597241271
PQADM,PQ Interval,Electrocardiographic,0.24763234652670219,0.9084128272959601,1.2381023300765714,-0.00040500655142916575,0.002024935603340724
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.23398722733835525,0.3706145852555512,0.390427480204966,-0.0003826897469251289,0.000638550211872024
CT_Area_Deri,Area-Derived Diameter,Patient,0.15565672702592606,0.1817400297215878,0.029803336921178303,0.00025457899625695116,4.874382073598123e-05
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.1333019396049828,0.27697484554275553,0.18607510668723945,-0.00021801739399344376,0.0003043287289533749
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.10648557034174704,0.2243414271503642,0.0998083891873331,-0.0001741588052852716,0.00016323817173094146
nyha3,NYHA Class:3,Patient,0.09758094161810563,0.4180291596526096,0.8074172940297215,0.0001595951466126344,0.0013205435332091597
CT_AnnScTot,Total Annular Calcification,Radiomics,0.08771075292388421,0.21786153549043516,0.045774218337439915,0.00014345229960144757,7.486444551060771e-05
brand2,Brand: Sapien 3,Procedural,0.0861539878194277,2.855211406256738,1.65621927566455,0.00014090618607797372,0.0027087723661944146
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.07543845172035238,0.26555937448819805,0.08450547643412977,-0.00012338076024781764,0.00013821002008626942
ECC_INDEX,Eccentricity Index,Patient,0.051663728439121516,0.36050082350993123,0.5888266339508539,-8.449683081626524e-05,0.0009630351113293028
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.04986762368764467,0.2394665908116134,0.09394605099213192,-8.155927358028947e-05,0.00015365022650063655
PREDILATION,Predilation,Procedural,0.03995385102291663,0.17035245099910593,0.05920942268900497,-6.534514430796001e-05,9.6837931036606e-05
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.006829456789726084,0.9306944946386736,0.3023068550407871,1.1169682722540481e-05,0.0004944275598513687
NTPROBNPPRE,NT-proBNP,Patient,0.0,0.0,0.0,0.0,0.0
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.0,0.0
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.0,0.0
