feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,2.0344984264642827,0.1231928418599898,94.05101869075486,0.26802175549854673
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.027369143929551164,0.01508327912215976,1.265223818207444,0.26802175549854673
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.022202766023446285,0.0086213015170678,1.0263919279046263,0.26802175549854673
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.011361814183827434,0.010131512559501288,0.5252352050333707,0.26802175549854673
brand2,Brand: Sapien 3,Procedural,0.011234527045637533,0.0075511782643120605,0.5193509611051038,0.26802175549854673
model4,Model Size:29mm,Procedural,0.010414141554674905,0.003677747886194094,0.4814260897262442,0.26802175549854673
CT_AnnMean,Mean Annulus Diameter,Patient,0.008425738669154813,0.007806556075520148,0.389505980809864,0.26802175549854673
model8,Model Size:27mm,Procedural,0.005826391207036707,0.0032698495574329848,0.2693430583109273,0.26802175549854673
model2,Model Size: 23mm,Procedural,0.004755439589773191,0.00196606693991227,0.21983498828150408,0.26802175549854673
LVEFPRE,LVEF,Patient,-0.004040598305320142,0.001128392682224904,0.18678922617597252,0.26802175549854673
AFPRE,AF,Patient,0.0033602531484883237,0.001972117833894505,0.1553381548804513,0.26802175549854673
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.002561131337704703,0.001617408554510917,0.11839626326502437,0.26802175549854673
PQADM,PQ Interval,Electrocardiographic,0.0024269699904257537,0.0022114777883878193,0.11219423763729365,0.26802175549854673
CT_Area_Deri,Area-Derived Diameter,Patient,0.001839446236362552,0.0028386118696285016,0.08503412443401574,0.26802175549854673
PREDILATION,Predilation,Procedural,-0.0015287855677485584,0.00190183659798423,0.07067286862263897,0.26802175549854673
BMI,BMI,Patient,0.0013673563665563826,0.0012557414013088684,0.06321030162279886,0.26802175549854673
AGE,Age,Patient,-0.0013531654961949525,0.0003989858850251154,0.06255428449531432,0.26802175549854673
nyha4,NYHA Class:4,Patient,0.0012166647376819606,0.00272592797851239,0.05624411230583831,0.26802175549854673
brand8,Brand: Evolut R,Procedural,-0.0011409036684911001,0.001254885314391027,0.05274182120459411,0.26802175549854673
QRSADM,QRS,Electrocardiographic,-0.0011023860129163344,0.001149247664639513,0.05096122275474323,0.26802175549854673
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0009113508117989611,0.0011004888528803357,0.0421300263098746,0.26802175549854673
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0006563444594565593,0.00034035293286271013,0.030341564397865596,0.26802175549854673
model3,Model Size:26mm,Procedural,0.0005824865266331302,0.0014907052754668517,0.02692725169549163,0.26802175549854673
nyha2,NYHA Class:2,Patient,-0.00044177499239917984,0.00021912019043381203,0.02042242329941305,0.26802175549854673
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.00035121052574721423,0.00018871746358974044,0.01623579910004958,0.26802175549854673
model7,Model Size:25mm,Procedural,0.0003366795319623139,0.0014410265595468893,0.015564058709257544,0.26802175549854673
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.0003196750947688454,0.0005219104740645752,0.014777975702504845,0.26802175549854673
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0002924293946746648,0.00018851336722821666,0.013518458459597078,0.26802175549854673
NTPROBNPPRE,NT-proBNP,Patient,0.00025288616588462485,0.0002448064293678961,0.011690449697512085,0.26802175549854673
ECC_INDEX,Eccentricity Index,Patient,-0.00022551013866946025,0.00026369888060057194,0.010424907678014602,0.26802175549854673
SEX,Sex,Patient,0.00020189826543806077,0.0006390984412347997,0.009333375385964892,0.26802175549854673
CT_AnnScLCC,LCC Annular Calcification,Radiomics,0.00014691105919847346,0.00010937256320818779,0.006791420723075597,0.26802175549854673
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.0001364974326908075,0.00010497115350573592,0.006310018442999551,0.26802175549854673
CT_AnnScTot,Total Annular Calcification,Radiomics,0.00013548304611500362,0.0002667969205333112,0.006263125267974402,0.26802175549854673
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-8.72231751323227e-05,0.0009855115943824047,0.0040321626047623215,0.26802175549854673
CABGPRE,CABG,Patient,6.79609078578336e-05,0.0007253934208463217,0.0031417043788458244,0.26802175549854673
nyha3,NYHA Class:3,Patient,1.3583523169480304e-05,0.00027258574097165355,0.0006279406141981217,0.26802175549854673
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.26802175549854673
