epoch,train_loss,validation_loss
1,0.7972974181175232,0.6878183764381222
2,0.7448144257068634,0.6878089927430855
3,0.7175077497959137,0.6879118777504231
4,0.7028063535690308,0.6881400679397268
5,0.6898869276046753,0.6885591534750448
6,0.7066776752471924,0.6891519158773499
7,0.6909063756465912,0.6896351305563407
8,0.6800231635570526,0.6902113160080461
9,0.671645998954773,0.6908468458118723
10,0.6632520258426666,0.6913402909326356
11,0.6580783128738403,0.6918481035421595
12,0.6464956998825073,0.6921261104680081
13,0.6135804653167725,0.6922233107497816
14,0.6196250915527344,0.692275985637519
15,0.6145645081996918,0.6917250779686576
16,0.6038760244846344,0.6906684952506624
17,0.570338636636734,0.6886726946846154
