accuracy,f1_score,auc_roc,log_loss,no_event_accuracy,pacer_accuracy,true_negatives,false_positives,false_negatives,true_positives,fold_model,best_validation_loss,epochs_trained,training_samples,validation_samples,final_context_samples,test_samples,training_dataset,test_dataset,test_file
0.7721518987341772,0.7378640776699029,0.8756055856369336,0.39256322766170115,0.8842975206611571,0.6551724137931034,107,14,40,76,1,0.37863817944478384,22,744,186,930,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.759493670886076,0.7192118226600985,0.8755343402678826,0.3864997136242907,0.8842975206611571,0.6293103448275862,107,14,43,73,2,0.3511221695040898,16,744,186,930,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.7848101265822784,0.7357512953367875,0.8764605300655458,0.3893794927549744,0.9504132231404959,0.6120689655172413,115,6,45,71,3,0.3675267879871872,16,744,186,930,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.729957805907173,0.7009345794392523,0.872470789398689,0.3993172219975041,0.8099173553719008,0.646551724137931,98,23,41,75,4,0.31666577095093135,41,744,186,930,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
0.7679324894514767,0.717948717948718,0.8680535765175263,0.394821889777892,0.9256198347107438,0.603448275862069,112,9,46,70,5,0.37611079387003765,26,744,186,930,237,merged,merged,/home/ubuntu/TAVI_final/dataset/construct/dataset_splits/merged/test.xlsx
