group,total_importance_mean,total_importance_std,average_per_feature_mean,average_per_feature_std
Radiomics,46.15284464042295,4.561502943596382,3.846070386701913,0.3801252452996985
Patient,39.32749875327958,2.5110162245363643,2.6218332502186383,0.16740108163575768
Procedural,4.875323315017409,0.689551913284867,0.5417025905574899,0.07661687925387409
Electrocardiographic,9.644333291280063,3.4647618909854185,4.822166645640031,1.7323809454927093
