feature,feature_pretty,group,importance_mean,repeat_std,fold_std,raw_mean,raw_fold_std
CT_AnnScLCC,LCC Annular Calcification,Radiomics,16.33305134732893,4.202509312126564,16.840363494809587,-0.02338291976191545,0.024109204090944095
ECC_INDEX,Eccentricity Index,Patient,13.856516507738338,5.469547058861439,19.55334050486946,0.01983743311583292,0.027993188925934876
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,9.901280924941243,3.7190796838478075,13.265774122748203,-0.014174991095337949,0.018991707384954967
CT_ValScNCC,NCC Valvular Calcification,Radiomics,9.354330255172254,4.049843404408026,14.36350728234335,-0.013391958987438177,0.020563257357153215
nyha2,NYHA Class:2,Patient,9.330647106263273,4.753066591857189,15.105613555366595,-0.013358053432445921,0.021625680481155356
PQADM,PQ Interval,Electrocardiographic,5.666280746116823,5.431280562055512,5.559575733915884,0.008112029113078364,0.007959266797854468
CT_AnnScTot,Total Annular Calcification,Radiomics,5.327660924730678,3.925590806943379,9.163285114283912,-0.007627250124456544,0.013118452640993825
NTPROBNPPRE,NT-proBNP,Patient,3.423168005936634,4.4782964810415855,1.9769220988766913,0.004900717025386844,0.0028302250345371553
LVEFPRE,LVEF,Patient,3.3890117256770917,3.3353091265599932,1.9974131517074412,0.004851817799902869,0.0028595606824812826
QRSADM,QRS,Electrocardiographic,3.172547217802482,5.078925625987781,4.202672990669409,-0.004541920273023284,0.0060166813436524835
CT_AnnScRCC,RCC Annular Calcification,Radiomics,2.9752454072447416,2.3775113221457014,5.8262353145087244,0.004259456677762086,0.008341025199524349
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,1.9297406618649966,2.4885872461008853,2.722693563531949,-0.002762678577207445,0.0038978953643443214
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,1.8304224800302031,1.3708126639273857,1.5576245880588029,0.002620491485074039,0.002229945280109704
BMI,BMI,Patient,1.7675925923557916,0.7147015401654483,1.312110506901106,-0.0025305422042630667,0.0018784594531169626
model7,Model Size:25mm,Procedural,1.4919550195872193,1.2425807625206953,1.6833417187680293,0.0021359306212614193,0.002409925953503768
model8,Model Size:27mm,Procedural,1.3474527345433023,0.8811033338256024,2.2256890906096114,0.0019290565188820178,0.003186367832560945
CT_ValScRCC,RCC Valvular Calcification,Radiomics,1.2594549033604603,1.0175892210173147,2.2813770588333355,0.0018030760035444792,0.0032660925125970724
CT_AnnScNCC,NCC Annular Calcification,Radiomics,1.2120582444055858,1.4195896697485306,2.4479111294405946,-0.0017352214275833289,0.003504508025279063
CT_AnnMean,Mean Annulus Diameter,Patient,1.129560174303935,0.8556441491740997,1.3565942007961058,0.0016171145464698223,0.00194214373494165
SEX,Sex,Patient,0.7722449942961265,1.3586234544131164,1.6431171817193628,-0.00110557068328327,0.0023523392171207356
PREDILATION,Predilation,Procedural,0.6377629913750369,1.4834942210049202,1.1966034070563245,-0.0009130419379279342,0.0017130957871266648
brand2,Brand: Sapien 3,Procedural,0.6163623518367195,0.906502597995388,0.39712024214476643,-0.0008824040965021807,0.0005685300658423566
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.4972512344544531,3.1869370118375984,2.006964794300308,-0.0007118808035011392,0.002873235120134969
CT_Area_Deri,Area-Derived Diameter,Patient,0.48423572956679817,0.8065531666292346,0.331179305841028,0.0006932473895739477,0.0004741269081085722
nyha4,NYHA Class:4,Patient,0.38688592077964185,0.5883351266060132,0.1810579636749223,-0.0005538782833793387,0.00025920838346956364
model2,Model Size: 23mm,Procedural,0.3582241467124651,1.0366137433839726,1.0396132727555198,-0.0005128451690521407,0.001488343679531756
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.31709216986826827,1.3873583877513047,0.4366717187426433,-0.00045395931277556037,0.0006251532273133255
AFPRE,AF,Patient,0.30125787800919374,2.577577163458855,0.24691966680477964,-0.0004312904330816236,0.0003534981084522996
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.21431064405576836,1.1433838678043393,0.9096347052966175,-0.0003068139864079944,0.0013022621967133437
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.1686329133931033,0.598417881174226,0.3700767847483023,-0.0002414202832793899,0.0005298137855258979
AGE,Age,Patient,0.1676159896584349,0.6744490087757149,0.2934967782339507,-0.00023996442266975394,0.0004201793939102194
DM,Diabetes Mellitus,Patient,0.12525929663215396,0.9642505461748332,0.0696445867034133,0.00017932522345633916,9.970542234314331e-05
model4,Model Size:29mm,Procedural,0.11636037479802253,0.43901884118802403,0.35638285903855593,0.00016658524175971136,0.0005102091226072942
model3,Model Size:26mm,Procedural,0.10271965262541272,0.6893472831007211,0.4114093434994952,-0.00014705674672997658,0.0005889868012889235
nyha3,NYHA Class:3,Patient,0.035806732534432874,3.7731150681263124,1.2092259281983417,5.1262065855559556e-05,0.001731166592928983
CABGPRE,CABG,Patient,0.0,0.0,0.0,0.0,0.0
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.0,0.0
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.0,0.0
