feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.9610523387112448,0.15565953075057395,85.01944124277446,0.394821889777892
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.08461480434948035,0.014389795545766991,3.6683892850035593,0.394821889777892
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.06263751321295775,0.018036770259559763,2.7155860499380124,0.394821889777892
CT_Area_Deri,Area-Derived Diameter,Patient,0.056840557216555045,0.005704061418546826,2.4642648842586707,0.394821889777892
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.030462968188932783,0.0043815083312100205,1.3206911834497623,0.394821889777892
model4,Model Size:29mm,Procedural,0.02324486303625255,0.006883442357371767,1.007757533083368,0.394821889777892
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.022055639257599024,0.007707157215317239,0.9561999386337527,0.394821889777892
PREDILATION,Predilation,Procedural,0.007596253710606826,0.008293808392061761,0.32932789873347673,0.394821889777892
brand2,Brand: Sapien 3,Procedural,0.00723239336709367,0.005448546902041654,0.31355310145487764,0.394821889777892
brand8,Brand: Evolut R,Procedural,-0.00645718477220929,0.002021961502920549,0.279944716669503,0.394821889777892
CT_AnnMean,Mean Annulus Diameter,Patient,0.005338015952152419,0.008820899315746583,0.2314242841143468,0.394821889777892
model2,Model Size: 23mm,Procedural,0.004377303178823145,0.0031593590460399015,0.18977355324352835,0.394821889777892
BMI,BMI,Patient,0.004359948728989094,0.0007796869700611808,0.18902116861878324,0.394821889777892
model8,Model Size:27mm,Procedural,0.004028983693033006,0.0015698808244720564,0.17467251413749935,0.394821889777892
LVEFPRE,LVEF,Patient,-0.003883201612251108,0.003250550543856096,0.1683522794315602,0.394821889777892
AFPRE,AF,Patient,0.0038661006555847587,0.003121890407265543,0.16761088474678326,0.394821889777892
model7,Model Size:25mm,Procedural,0.0036356115350616005,0.0016297266350219293,0.15761826198369297,0.394821889777892
PQADM,PQ Interval,Electrocardiographic,0.0027036035717926342,0.0027789022603906697,0.117211999128405,0.394821889777892
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0016313174183771207,0.004040983067851279,0.07072411718045944,0.394821889777892
CABGPRE,CABG,Patient,-0.0013751821967794343,0.0026782772132030123,0.059619633637128584,0.394821889777892
AGE,Age,Patient,0.0011073858055210995,0.0016968639615288854,0.04800959187425675,0.394821889777892
SEX,Sex,Patient,0.0009996229780701582,0.00034428518171480624,0.04333764345362381,0.394821889777892
QRSADM,QRS,Electrocardiographic,0.0007678395004071193,0.0012612553769939102,0.033288905145512644,0.394821889777892
CT_AnnScNCC,NCC Annular Calcification,Radiomics,0.0007158126772289885,0.0009469740411329316,0.031033334833122015,0.394821889777892
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.0007091741293498322,0.0007399191836940858,0.030745527302334645,0.394821889777892
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.000705019619224767,0.0006658265475133696,0.03056541271666142,0.394821889777892
NTPROBNPPRE,NT-proBNP,Patient,0.0006567446211230732,0.0012504851329834948,0.028472498986832434,0.394821889777892
CT_LVOTScTot,Total LVOT Calcification,Radiomics,0.0006473179656190542,0.0009632677329979946,0.028063815869141393,0.394821889777892
nyha4,NYHA Class:4,Patient,-0.0006398782722789487,0.0012694206960160328,0.027741275486966258,0.394821889777892
CT_AnnScRCC,RCC Annular Calcification,Radiomics,0.0006280025732141259,0.000335857117247006,0.02722641656202696,0.394821889777892
model3,Model Size:26mm,Procedural,-0.0005762290270002523,0.0012488382280971843,0.024981826816322765,0.394821889777892
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,0.0005615989471933535,0.0004957791694412323,0.024347554499380347,0.394821889777892
ECC_INDEX,Eccentricity Index,Patient,-0.00019122653144796332,0.0003275736781071789,0.008290432913781391,0.394821889777892
nyha3,NYHA Class:3,Patient,0.00014474232999374116,0.0007467710493216099,0.00627515736185414,0.394821889777892
CT_AnnScTot,Total Annular Calcification,Radiomics,0.0001348044255140457,0.00029644218848974183,0.005844309561767871,0.394821889777892
nyha2,NYHA Class:2,Patient,8.427367851149281e-06,0.0005007199075628774,0.0003653600119224214,0.394821889777892
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-5.222273401406241e-06,0.0002806426836056859,0.00022640638285888087,0.394821889777892
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.394821889777892
