epoch,train_loss,validation_loss
1,0.8158014586993626,0.6900003369901688
2,0.7083969286509922,0.6890119049531486
3,0.6913741145815168,0.6889501093509314
4,0.6950101852416992,0.689063149519878
5,0.6885226539203099,0.6892605985233522
6,0.6840757046427045,0.6893644621604873
7,0.6852773598262242,0.6894817073990519
8,0.6826472452708653,0.6895962118555042
9,0.6820601991244725,0.6897405271753608
10,0.678791982786996,0.689937522518747
11,0.6819427609443665,0.6900182479440021
12,0.6796348435538155,0.690076810127638
13,0.6798225896699088,0.6901926273939225
14,0.6797937495367867,0.6902477053374384
15,0.676378037248339,0.6902732741777972
16,0.6775519336972918,0.6903633065526941
17,0.6735281859125409,0.6904844193571148
18,0.6711921436446053,0.6905858204060162
