feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.904413242158478,0.2069001064252436,67.18754244301687,0.6005351660359249
CT_Area_Deri,Area-Derived Diameter,Patient,0.5673143792213449,0.03646010345977907,20.014804606833316,0.6005351660359249
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.11121839054695022,0.03493976448505781,3.9237756648067936,0.6005351660359249
CABGPRE,CABG,Patient,0.07740107680381984,0.029019028577707932,2.730703619240586,0.6005351660359249
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.025067966097224725,0.008871334359346901,0.8843957807226993,0.6005351660359249
SEX,Sex,Patient,-0.018818480798156713,0.011939671430074296,0.6639144537275993,0.6005351660359249
NTPROBNPPRE,NT-proBNP,Patient,-0.014552614683484611,0.007061502244530385,0.5134150482987073,0.6005351660359249
model7,Model Size:25mm,Procedural,0.010423926131805206,0.001855607153902549,0.3677552560019711,0.6005351660359249
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.01013636411280756,0.009323009431672151,0.35761009163916413,0.6005351660359249
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.008676912429766781,0.005830219637231499,0.3061207563798188,0.6005351660359249
PQADM,PQ Interval,Electrocardiographic,-0.00848538359775799,0.005318600494240431,0.299363634950088,0.6005351660359249
model2,Model Size: 23mm,Procedural,0.008251648329090689,0.006642756631109763,0.29111747390879267,0.6005351660359249
BMI,BMI,Patient,-0.008225502189387734,0.004046267974873445,0.29019504025199744,0.6005351660359249
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.00783608810782217,0.0027500008740316594,0.2764565435046001,0.6005351660359249
AGE,Age,Patient,-0.0070509861964065616,0.004311442677474276,0.2487582126866818,0.6005351660359249
CT_AnnMean,Mean Annulus Diameter,Patient,-0.006321063233594271,0.0024450385623320434,0.22300659063405467,0.6005351660359249
nyha4,NYHA Class:4,Patient,-0.005547290736796074,0.0058439562681562845,0.19570796063138543,0.6005351660359249
QRSADM,QRS,Electrocardiographic,-0.00457360882947837,0.01610935820131045,0.1613565430788804,0.6005351660359249
CT_ValScLCC,LCC Valvular Calcification,Radiomics,0.003863083461289474,0.003565544914840579,0.136289266568072,0.6005351660359249
model8,Model Size:27mm,Procedural,-0.0034539818418438005,0.0053319471831474105,0.12185619510462237,0.6005351660359249
nyha3,NYHA Class:3,Patient,-0.0033191603903545584,0.0009352465529852537,0.11709970539239173,0.6005351660359249
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.002796894024969787,0.002566941954902176,0.09867419100609266,0.6005351660359249
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.002766999681453286,0.003613754254180205,0.0976195210272468,0.6005351660359249
ECC_INDEX,Eccentricity Index,Patient,-0.0021885652361710805,0.0038259704650067,0.07721240140500937,0.6005351660359249
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.001978699995227995,0.006687987347811632,0.06980837297723175,0.6005351660359249
brand2,Brand: Sapien 3,Procedural,-0.0019242957911749902,0.0032376280687309925,0.06788899713591126,0.6005351660359249
LVEFPRE,LVEF,Patient,0.0017058833265026108,0.001205079456867906,0.06018342335843263,0.6005351660359249
brand8,Brand: Evolut R,Procedural,-0.0010299271973508218,0.0009742520929533783,0.0363357467556757,0.6005351660359249
model4,Model Size:29mm,Procedural,-0.0010170595845685692,0.0024446069872640502,0.03588177843577049,0.6005351660359249
AFPRE,AF,Patient,-0.0007491641292951101,0.000523390179107705,0.026430448822521022,0.6005351660359249
nyha2,NYHA Class:2,Patient,0.0006287690988691308,0.007724103945938989,0.022182922058053875,0.6005351660359249
model3,Model Size:26mm,Procedural,0.0006176227694128622,0.0018452514683422565,0.021789680472221327,0.6005351660359249
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.000601229136647019,0.0023549044803651744,0.021211314457499686,0.6005351660359249
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.0005690653273302982,0.0027476761546471632,0.02007657791200761,0.6005351660359249
PREDILATION,Predilation,Procedural,-0.00033195771343939027,0.0013024432994239396,0.01171144080878002,0.6005351660359249
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.0003158847581354207,0.002273607642151947,0.011144388268520324,0.6005351660359249
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.00030056497895489807,0.0031821595547698476,0.010603907719906623,0.6005351660359249
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.6005351660359249
