epoch,train_loss,validation_loss
1,0.7171335220336914,0.40520710003741717
2,0.7078437447547913,0.40974990827764934
3,0.6899223327636719,0.41410876109740025
4,0.6898847341537475,0.416732378766503
5,0.6785776495933533,0.418520284169383
6,0.6900528311729431,0.41891125865945095
7,0.6793911337852478,0.41876456319246136
8,0.6756207704544067,0.41669179555796987
9,0.6696847438812256,0.413189582370166
10,0.6699775457382202,0.40904972997470584
11,0.6661608219146729,0.4051222406856182
12,0.6582593798637391,0.4016140719690628
13,0.6594076037406922,0.39809473797432415
14,0.6391906380653382,0.398351289475089
15,0.6230189085006714,0.40178217810337163
16,0.5925804555416108,0.4033315996869108
17,0.5752031922340393,0.398456622432822
18,0.5973057925701142,0.395137997550729
19,0.6130936503410339,0.3913532493450159
20,0.5665432929992675,0.38878749624570236
21,0.5425354957580566,0.39038507427162783
22,0.5071493506431579,0.3890620466539286
23,0.45339041352272036,0.38120788860574856
24,0.4989775061607361,0.37472139482262695
25,0.4510228931903839,0.3692746422694861
26,0.42275107502937315,0.3764363818926662
27,0.42429653406143186,0.3835334396424145
28,0.4198619246482849,0.3803809650106472
29,0.3327951431274414,0.3752174566035439
30,0.43235293924808504,0.36453379678289316
31,0.2801342248916626,0.36200349722795144
32,0.3752169221639633,0.3643702030786634
33,0.2851166695356369,0.37326927831715107
34,0.41681604385375975,0.38446498446656235
35,0.22833719551563264,0.3825973992460425
36,0.21843257248401643,0.37777985800548086
37,0.26883242428302767,0.3808561113593739
38,0.4950863152742386,0.3858419834718635
39,0.3559236526489258,0.3861606567459571
40,0.19577280580997466,0.38080014567859444
41,0.22336844801902772,0.37481027268151973
42,0.2064719244837761,0.3614478477643416
43,0.2935061380267143,0.3604873719305594
44,0.3086854100227356,0.3711491973626837
45,0.15555761605501175,0.39036253362821344
46,0.15773926675319672,0.3932977540841013
47,0.12584913820028304,0.3860280305615003
48,0.2714944213628769,0.38615704904796755
49,0.2061475433409214,0.39295408545872357
50,0.11593555510044098,0.3950054438819528
51,0.09484540745615959,0.38664354471434514
52,0.1883202252909541,0.37741360434923904
53,0.12855663746595383,0.3692418755957314
54,0.12891808561980725,0.36100913802173323
55,0.09324640482664108,0.3521621467177607
56,0.10758117139339447,0.34600840494915847
57,0.05644739493727684,0.34515816529980553
58,0.15906162261962892,0.350143157311747
59,0.31611683368682864,0.3595678797594388
60,0.2831712029874325,0.38718779245289575
61,0.17140458151698112,0.40949175781393
62,0.15750739611685277,0.4160529517474948
63,0.28645780980587005,0.4128575873725596
64,0.10930461436510086,0.4112546366423987
65,0.13290390893816947,0.403586698117285
66,0.14949299804866314,0.3939311744451838
67,0.18005947321653365,0.4030106527874232
68,0.08752073813229799,0.41755429084384554
69,0.14430593457072974,0.42956507302786556
70,0.3350102514028549,0.4861926470871377
71,0.11654275842010975,0.5452296353565402
72,0.0830751284956932,0.5696591975016624
