epoch,train_loss,validation_loss
1,0.7388645665986198,0.7033319205573331
2,0.6865752169064113,0.6999431242077373
3,0.676733306476048,0.6987088396374574
4,0.6819215587207249,0.6981887248644588
5,0.6799060787473407,0.6979066629588979
6,0.6776601161275592,0.6978375004886985
7,0.6734825883592878,0.6978719484456691
8,0.6730859875679016,0.6980805086392134
9,0.6707456622804914,0.6984102536772792
10,0.6687259759221759,0.6989577701029044
11,0.6708666001047406,0.6994640936447734
12,0.6686010531016758,0.7000738797792603
13,0.6623955113547189,0.7008972914456428
14,0.6629621556827,0.7016030699916187
15,0.6520677804946899,0.7028129398717785
16,0.661438158580235,0.7033654531608675
17,0.6514341192586082,0.7039766125099263
18,0.6419962687151772,0.7051074070965774
19,0.6303785698754447,0.7062951954529778
20,0.6113685880388532,0.7086799409671141
21,0.6067209648234504,0.7123862386363753
