epoch,train_loss,validation_loss
1,0.6847903728485107,0.3365841460903545
2,0.6235668063163757,0.3400267490626471
3,0.5708578675985336,0.33951916539588284
4,0.5944855511188507,0.33886318985370045
5,0.5477714091539383,0.3367718312432035
6,0.46167023479938507,0.3343223014102814
7,0.45497770607471466,0.33342858058413466
8,0.5500157475471497,0.3318652997292519
9,0.6854356527328491,0.3290121017201601
10,0.3576858341693878,0.3254386493281666
11,0.36563898622989655,0.32072291939267383
12,0.3312297537922859,0.3146499073037812
13,0.3022048771381378,0.30734282656852124
14,0.22185753285884857,0.298796110129608
15,0.19558897987008095,0.2925829449237756
16,0.22175567597150803,0.28472468527765454
17,0.24938375502824783,0.27429685780748053
18,0.2347983792424202,0.25790711766137847
19,0.18530050851404667,0.2355407465149424
20,0.15400156378746033,0.2108963464329148
21,0.1498425006866455,0.1893832495202188
22,0.14789742417633533,0.16723007414658175
23,0.17411082983016968,0.15288436534610286
24,0.14905504882335663,0.1459970008336683
25,0.10504858940839767,0.13339738395464543
26,0.16591971460729837,0.12529032920200653
27,0.23732612608000636,0.12463471136125416
28,0.18933298625051975,0.12277465158757594
29,0.15830153319984674,0.12233197367473554
30,0.07152572739869356,0.1196069448643089
31,0.17521003540605307,0.12174141121499234
32,0.15976747125387192,0.12926389448628203
33,0.10559825040400028,0.1334318982644185
34,0.12177585251629353,0.1350255486909184
35,0.12794967950321734,0.1364106049080987
36,0.06147930910810828,0.1367521489217528
37,0.03451455384492874,0.13815678427789427
38,0.06624231114983559,0.13973242973280933
39,0.038199469447135925,0.14327228338461753
40,0.058315285947173834,0.14963675737331367
41,0.13202528655529022,0.16525769053893327
42,0.0209791271481663,0.1813453215325598
43,0.03103486238978803,0.19719596912107043
44,0.01468974375165999,0.2111340771956134
45,0.01312523300293833,0.22338925897308048
