feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
DM,Diabetes Mellitus,Patient,1.3357208803674512,0.10204330857323576,90.26523355993407,0.6110112475674434
nyha2,NYHA Class:2,Patient,-0.04967639376016921,0.01682250669677536,3.3570271686876536,0.6110112475674434
CABGPRE,CABG,Patient,-0.023803148376511873,0.015134901103944318,1.6085671634305363,0.6110112475674434
nyha3,NYHA Class:3,Patient,-0.020755989412750298,0.014366145073642445,1.4026465106946746,0.6110112475674434
PREDILATION,Predilation,Procedural,0.007575076910796885,0.02236577270478551,0.5119079117782778,0.6110112475674434
model3,Model Size:26mm,Procedural,-0.006024379629948218,0.007104225002352985,0.40711502106741804,0.6110112475674434
brand8,Brand: Evolut R,Procedural,-0.00477579136328612,0.0013217580734110753,0.32273802796430573,0.6110112475674434
QRSADM,QRS,Electrocardiographic,-0.0037238338011670313,0.004312370673387462,0.2516489281115756,0.6110112475674434
BMI,BMI,Patient,-0.0032012777621137855,0.0010605252504356031,0.21633567995727604,0.6110112475674434
PQADM,PQ Interval,Electrocardiographic,-0.003132881685721123,0.005993285902376436,0.21171361564660326,0.6110112475674434
model4,Model Size:29mm,Procedural,-0.002492190021046281,0.0007792057108488409,0.16841700809797516,0.6110112475674434
brand2,Brand: Sapien 3,Procedural,-0.0022868406124231023,0.001992436340944709,0.15453992299493596,0.6110112475674434
LVEFPRE,LVEF,Patient,0.002242446941473575,0.01698617765481994,0.1515398912250204,0.6110112475674434
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,0.001912678362025222,0.0011818561404846354,0.1292548178371996,0.6110112475674434
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.0014640339901353717,0.001927195879189841,0.09893636612380967,0.6110112475674434
AFPRE,AF,Patient,-0.0013250141640988478,0.0003319950947494995,0.08954169598644074,0.6110112475674434
CT_Area_Deri,Area-Derived Diameter,Patient,-0.0010608116876974494,0.0005724179617289465,0.07168744320802746,0.6110112475674434
SEX,Sex,Patient,-0.0009793914884391297,0.003223318393776144,0.06618523581532218,0.6110112475674434
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0008644171174418292,0.00022140411201865195,0.05841550742070216,0.6110112475674434
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,0.000845849243473773,0.0016120949874479206,0.05716072919190263,0.6110112475674434
model8,Model Size:27mm,Procedural,-0.0007670257982306695,0.0009805896998930303,0.05183400502411834,0.6110112475674434
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.0007216728837498687,0.0005218025533036732,0.048769149575345984,0.6110112475674434
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.0006607589317165985,0.0016758769868789357,0.04465271163673327,0.6110112475674434
nyha4,NYHA Class:4,Patient,-0.0006334312904176853,0.00031227360387939295,0.04280596658636772,0.6110112475674434
model2,Model Size: 23mm,Procedural,0.0006089781204007272,0.0006388958801626014,0.04115347231506884,0.6110112475674434
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.000528670732725467,0.00039572170131538264,0.03572646641013654,0.6110112475674434
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.000525150507881933,0.0006100240058298243,0.03548857695107705,0.6110112475674434
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,-0.000438982161699375,0.0020915965737610116,0.02966549968398952,0.6110112475674434
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.0002483229387505448,0.0001479792163361435,0.016781146715652805,0.6110112475674434
AGE,Age,Patient,0.0002149677229917435,0.000772128849987438,0.014527070744270273,0.6110112475674434
CT_ValvScTot,Total Valvular Calcification,Radiomics,-0.00012301451406919738,0.00022127687679117283,0.008313064508404818,0.6110112475674434
CT_ValScRCC,RCC Valvular Calcification,Radiomics,-0.00011145979952613683,0.00031319129245107555,0.007532220978684143,0.6110112475674434
CT_ValScNCC,NCC Valvular Calcification,Radiomics,9.371327033862454e-05,0.00013481946093625555,0.006332947518537058,0.6110112475674434
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-6.966200763500741e-05,0.00037870238526087314,0.004707613305931129,0.6110112475674434
model7,Model Size:25mm,Procedural,-6.692108209001013e-05,0.00010400099372839798,0.004522387269469449,0.6110112475674434
ECC_INDEX,Eccentricity Index,Patient,6.442824550163539e-05,0.0012053034710335277,0.004353926567698811,0.6110112475674434
NTPROBNPPRE,NT-proBNP,Patient,-3.287418677049292e-05,6.467289339229812e-05,0.0022215690347785234,0.6110112475674434
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.6110112475674434
