feature,feature_pretty,group,raw_delta_log_loss,repeat_std_raw,importance_percent,baseline_test_log_loss
CABGPRE,CABG,Patient,-0.015616144980648694,0.017170387344105698,12.432748518671612,0.7669594925532222
PREDILATION,Predilation,Procedural,-0.01295624402563269,0.019988950624341757,10.315076090600014,0.7669594925532222
CT_AnnScLCC,LCC Annular Calcification,Radiomics,-0.012720581885392868,0.006902006449416755,10.127454361382954,0.7669594925532222
CT_AnnScTot,Total Annular Calcification,Radiomics,-0.009920476730466676,0.0038841711638950265,7.898158766332245,0.7669594925532222
CT_LVOTScLCC,LCC LVOT Calficication,Radiomics,-0.00911782708237674,0.0033334074547877283,7.259131577761157,0.7669594925532222
CT_ValScNCC,NCC Valvular Calcification,Radiomics,0.00813451270935719,0.0028604216444679973,6.476268692606291,0.7669594925532222
DM,Diabetes Mellitus,Patient,0.006844645397022719,0.005935671384795267,5.449344574228699,0.7669594925532222
nyha2,NYHA Class:2,Patient,0.004715465818185982,0.004069262066985511,3.754204430001588,0.7669594925532222
CT_AnnScRCC,RCC Annular Calcification,Radiomics,-0.004428871929252875,0.004155221455955217,3.5260335368324465,0.7669594925532222
nyha4,NYHA Class:4,Patient,-0.004330789515109346,0.003470235786069069,3.4479455073820406,0.7669594925532222
nyha3,NYHA Class:3,Patient,-0.003913719220354639,0.00872059836884093,3.115896202273827,0.7669594925532222
model4,Model Size:29mm,Procedural,0.0037074229316333084,0.0018631165742834799,2.951654010543034,0.7669594925532222
CT_ValvScTot,Total Valvular Calcification,Radiomics,0.0032434354456732707,0.0011342934249955808,2.5822517197791965,0.7669594925532222
CT_LVOTScRCC,RCC LVOT Calcification,Radiomics,-0.00308964298632044,0.0032878214024487764,2.4598102994689235,0.7669594925532222
CT_ValScRCC,RCC Valvular Calcification,Radiomics,0.002709930780602643,0.00045318266982920393,2.157503528559105,0.7669594925532222
brand2,Brand: Sapien 3,Procedural,0.0025388121008445676,0.008914381623285799,2.0212678881423702,0.7669594925532222
model3,Model Size:26mm,Procedural,-0.002449465798202355,0.0018535510522995132,1.9501350885173498,0.7669594925532222
NTPROBNPPRE,NT-proBNP,Patient,-0.0017752024564112734,0.0019723968034756345,1.4133222852143792,0.7669594925532222
AFPRE,AF,Patient,0.0017135972189041171,0.00287781858374944,1.3642754541105035,0.7669594925532222
QRSADM,QRS,Electrocardiographic,-0.0016297014988621017,0.00287309054064619,1.2974821200086626,0.7669594925532222
CT_Peri_Deri,Perimeter-Derived Diameter,Patient,-0.0014840854450413055,0.003314301674325454,1.181550321240225,0.7669594925532222
CT_Area_Deri,Area-Derived Diameter,Patient,-0.0014225788411773798,0.001073216616371166,1.1325820170252383,0.7669594925532222
CT_AnnMean,Mean Annulus Diameter,Patient,-0.0009641893486686647,0.0037363872764305424,0.767636552506016,0.7669594925532222
model7,Model Size:25mm,Procedural,-0.0008642470874081987,0.002634547426912632,0.6880678111695011,0.7669594925532222
model2,Model Size: 23mm,Procedural,-0.0008068253812833603,0.0010313089563310307,0.6423516864378309,0.7669594925532222
PQADM,PQ Interval,Electrocardiographic,0.0007854929275659339,0.001338681132626328,0.6253679153033018,0.7669594925532222
LVEFPRE,LVEF,Patient,-0.0007131586985735794,0.0014857812802485631,0.5677792287568868,0.7669594925532222
CT_LVOTScNCC,NCC LVOT Calcification,Radiomics,0.0006532362026434368,0.0009869760717432414,0.5200721074773533,0.7669594925532222
AGE,Age,Patient,0.0004931992753302916,0.005409388643965128,0.3926591721177707,0.7669594925532222
CT_LVOTScTot,Total LVOT Calcification,Radiomics,-0.00045480259703287727,0.010533180054362448,0.36208976809292037,0.7669594925532222
BMI,BMI,Patient,-0.00039586276482164175,0.0025680480403818713,0.3151649916821578,0.7669594925532222
SEX,Sex,Patient,-0.0002823976974195341,0.005843482226354596,0.22483010747016907,0.7669594925532222
CT_ValScLCC,LCC Valvular Calcification,Radiomics,-0.0002711295180408024,0.0005227662193729092,0.21585897915055785,0.7669594925532222
ECC_INDEX,Eccentricity Index,Patient,0.00026321144987060394,0.00285835913369513,0.20955503214982457,0.7669594925532222
CT_AnnScNCC,NCC Annular Calcification,Radiomics,-0.00019402150339165036,0.0016509113213574909,0.1544696570038361,0.7669594925532222
model1,Model Size: 20mm,Procedural,0.0,0.0,0.0,0.7669594925532222
model8,Model Size:27mm,Procedural,0.0,0.0,0.0,0.7669594925532222
brand8,Brand: Evolut R,Procedural,0.0,0.0,0.0,0.7669594925532222
