epoch,train_loss,validation_loss
1,0.6835585850126603,0.3190011941615284
2,0.6579961163156173,0.3248116642250691
3,0.639766218031154,0.324307147023054
4,0.6184296765748192,0.3243116164812927
5,0.6079862556036781,0.32619398757962254
6,0.6087848649305456,0.3292820565803715
7,0.5976059894789668,0.3273823842711541
8,0.6029137044268496,0.3244185011449961
9,0.5565811433993718,0.322046118237356
10,0.5638444818118039,0.3352463673819782
11,0.5587293006863225,0.3438393541879611
12,0.5457063987851143,0.3368310686813361
13,0.5287273993017152,0.3434217232523838
14,0.5628840245087358,0.34616309281156205
15,0.5162602869574638,0.3402118850823538
16,0.5166227253263488,0.3384174145795082
