epoch,train_loss,validation_loss
1,0.6614084541797638,0.3615857122743952
2,0.644931972026825,0.37183817429038024
3,0.6226169168949127,0.3762506099481362
4,0.6210839450359344,0.37400436279995597
5,0.6062712967395782,0.3680014411426748
6,0.6127743721008301,0.36000188141288914
7,0.5972229838371277,0.35243453042389916
8,0.5920101702213287,0.3477317986741533
9,0.6187571585178375,0.3462701821118727
10,0.5795295238494873,0.34707383182908014
11,0.5763143599033356,0.34748249061767766
12,0.5439678132534027,0.34788876303615446
13,0.5284426063299179,0.3467434305127505
14,0.5690810531377792,0.3470671687232516
15,0.49259477853775024,0.3451759850946026
16,0.4761209487915039,0.343255211429498
17,0.5198128819465637,0.3430789941622297
18,0.48385459184646606,0.3442582540601081
19,0.4164538085460663,0.3467577485049502
20,0.5307809114456177,0.3491697023869995
21,0.4417625963687897,0.3535508525061857
22,0.37725481390953064,0.35731681794846376
23,0.3467773199081421,0.3615823512072981
24,0.3869420289993286,0.3691874879624838
25,0.34602752327919006,0.37693814697529054
26,0.37215815484523773,0.38315374455482065
27,0.311350017786026,0.38577312790399637
28,0.2830538898706436,0.3905062153612038
29,0.3831118941307068,0.39299326620880587
30,0.19277551770210266,0.38931034676263887
31,0.2441485896706581,0.39040483613631427
32,0.416927769780159,0.38410756845913835
